,price,ret_asset,score,zscore,pos,lev,turnover,fees,ret_strategy,equity_strategy,ret_buyhold,equity_buyhold,ret_voltarget,equity_voltarget
2013-11-18,144.9503936767578,-0.0034989631613885352,-3.608226583345399,-1.0199067975134488,0.5,1.1792213112954295,0.0,0.0,-0.002063025963673495,1.134301922124467,-0.0034989631613885352,1.3866014119894605,-0.00412605192734699,1.2446973144790254
2013-11-19,144.63536071777344,-0.0021733846386571276,-3.5334559959665803,-0.9838774412238932,0.5,1.1921822399636979,0.0,0.0,-0.0012955352834084733,1.1328323939623168,-0.0021733846386571276,1.3835877937807024,-0.0025910705668169467,1.2414722159028828
2013-11-20,144.18289184570312,-0.003128341989295458,-3.4522704198369283,-0.9451479721412845,0.5,1.230253421902775,0.0,0.0,-0.0019243267186064357,1.1306524543189123,-0.003128341989295458,1.3792594579895416,-0.0038486534372128714,1.236694219591944
2013-11-21,145.3462371826172,0.00806853935319185,-3.77462860341301,-1.0310555432536719,0.5,1.260195876726976,0.0,0.0,0.005083970012050856,1.1364006574907213,0.00806853935319185,1.3903880672045923,0.010167940024101712,1.249268852244908
2013-11-22,146.07334899902344,0.0050026187846383685,-3.821614561821285,-1.030497868776673,0.5,1.2397234478164572,0.0,0.0,0.003100931903901626,1.1399245585451492,0.0050026187846383685,1.397343648667527,0.006201863807803252,1.2570166475258615
2013-11-25,145.9279327392578,-0.0009955016487408486,-3.2934190131317713,-0.853747304250234,0.5,1.28354930793176,0.0,0.0,-0.0006388877261431211,1.1391962747359656,-0.0009955016487408486,1.395952590761421,-0.0012777754522862422,1.2554104625105378
2013-11-26,145.96826171875,0.00027636230250882576,-2.9620791403474414,-0.7401205268960906,0.5,1.3330154027754444,0.0,0.0,0.00018419760299537578,1.1394061119591135,0.00027636230250882576,1.396338379433597,0.00036839520599075157,1.2558729497064773
2013-11-27,146.32379150390625,0.0024356649929919705,-2.4197624075449653,-0.5637157298490992,0.5,1.3973012207498094,0.0,0.0,0.0017016788340226282,1.1413450152231903,0.0024356649929919705,1.3997393919427545,0.0034033576680452563,1.2601471345399515
2013-11-29,146.22679138183594,-0.0006629142197133175,-2.2328244002142483,-0.49802450182471303,0.5,1.4669048800388895,0.0,0.0,-0.00048621605197231906,1.1407900749559503,-0.0006629142197133175,1.3988114847959428,-0.0009724321039446381,1.258921727010631
2013-12-02,145.84710693359375,-0.0025965450288157887,-2.9327051956263546,-0.7036773666542763,0.5,1.5273775366082598,0.0,0.0,-0.0019829522749025413,1.1385279426816302,-0.0025965450288157887,1.3951794077888453,-0.003965904549805083,1.253928963605631
2013-12-03,145.2169952392578,-0.0043203578568262735,-2.8956573085007378,-0.6827800182015656,0.5,1.5558989520630533,0.0,0.0,-0.0033610201309866887,1.1347013273465862,-0.0043203578568262735,1.3891517334727226,-0.006722040261973377,1.2455000026266194
2013-12-04,145.2008514404297,-0.00011117017537465301,-2.929527222115496,-0.6838207588183801,0.5,1.5450970031460982,0.0,0.0,-8.588435240530126e-05,1.1346038742579136,-0.00011117017537465301,1.3889973012308905,-0.00017176870481060253,1.2452860647043267
2013-12-05,144.56260681152344,-0.004395598390606548,-2.750670607829605,-0.6208781598509102,0.5,1.6230963025277092,0.0,0.0,-0.0035672397475951185,1.1305564702198854,-0.004395598390606548,1.382891826929043,-0.007134479495190237,1.2364015968100475
2013-12-06,146.17832946777344,0.011176629225817303,-2.899020590180868,-0.658006271300203,0.5,1.62084989407857,0.0,0.0,0.009057819148410712,1.1407968462642026,0.011176629225817303,1.3983478961380422,0.018115638296821425,1.2587998009274708
2013-12-09,146.5499725341797,0.0025423950852316857,-2.426573986075354,-0.506933368370104,0.5,1.3567955960961517,0.0,0.0,0.0017247552275894257,1.1427644415884144,0.0025423950852316857,1.4019030489566275,0.0034495104551788515,1.2631420440017471
2013-12-10,146.02488708496094,-0.0035829788306257493,-2.2996691944691747,-0.4623619112139487,0.5,1.421320592248709,0.0,0.0,-0.0025462807967797886,1.1398546424355551,-0.0035829788306257493,1.3968800600096263,-0.005092561593559577,1.2567094153412535
2013-12-11,144.38487243652344,-0.011231062602933606,-1.8447144045767843,-0.3184005015416801,0.5,1.4372964181357306,0.0,0.0,-0.008071183025527314,1.1306546669939608,-0.011231062602933606,1.3811916126068686,-0.016142366051054628,1.236423151939008
2013-12-12,143.90818786621094,-0.0033014855522490727,-1.8084418260006885,-0.30194115805790284,0.5,1.225951699092271,0.0,0.0,-0.002023730911154168,1.1283665261945244,-0.0033014855522490727,1.3766316284529594,-0.004047461822308336,1.2314187764353168
2013-12-13,143.8920135498047,-0.00011239330191059604,-1.167017638917521,-0.0998632410378729,0.5,1.2748099463185092,0.0,0.0,-7.164004958760347e-05,1.1282856899606348,-0.00011239330191059604,1.376476904278723,-0.00014328009917520694,1.231242338630903
2013-12-16,144.78880310058594,0.006232378911501302,-1.0696817995002377,-0.06416807223746297,0.5,1.3396155292929182,0.0,0.0,0.004174495787142418,1.1329957138200686,0.006232378911501302,1.3850556299091183,0.008348991574284837,1.2415219705420353
2013-12-17,144.32823181152344,-0.0031809869216373743,-0.523781527933032,0.10804528358226119,0.5,1.3144334163959248,0.0,0.0,-0.002090597753459285,1.1306270755260772,-0.0031809869216373743,1.3806497860646372,-0.00418119550691857,1.2363309244570644
2013-12-18,146.79238891601562,0.017073285479656475,-0.48264511834590706,0.12561870243263026,0.5,1.3608001463450394,0.0,0.0,0.011616664689653583,1.1437611911515073,0.017073285479656475,1.4042220140095454,0.023233329379307166,1.2650550080467988
2013-12-19,146.62271118164062,-0.001155902806868836,-0.7772859539243981,0.04309452169603582,0.5,1.0172252438684142,0.0,0.0,-0.0005879067573026681,1.1430887662184888,-0.001155902806868836,1.4025988698420848,-0.0011758135146053362,1.2635675392716181
2013-12-20,147.4755401611328,0.0058164862224903136,-0.7738103981874218,0.06240643134308759,0.5,1.0632580879493472,0.0,0.0,0.003092213009754386,1.1466234401726936,0.0058164862224903136,1.4107570668442018,0.006184426019508772,1.271381979238896
2013-12-23,148.26345825195312,0.005342703542291938,-0.7665404260225586,0.08044705143824708,0.5,1.0942824248337493,0.0,0.0,0.002923213293713542,1.14997526505589,0.005342703542291938,1.4182943236225436,0.005846426587427084,1.2788150206450941
2013-12-24,148.58836364746094,0.0021914057539091925,-0.6052359620996057,0.14620343308205277,0.5,1.1337015145985907,0.0,0.0,0.001242200011153459,1.1514037643429686,0.0021914057539091925,1.4214023819640669,0.002484400022306918,1.2819921087109114
2013-12-26,149.34376525878906,0.005083854433718615,-0.5380165562165402,0.1811242812596791,0.0,1.191791489118809,0.5,0.0001,-0.0001,1.1512886239665343,0.005083854433718615,1.4286285847657132,0.006058894446024768,1.2897595635782275
2013-12-27,149.33572387695312,-5.3844777664457943e-05,0.04485976068733066,0.3837645748067684,0.0,1.2380117452849009,0.0,0.0,-0.0,1.1512886239665343,-5.3844777664457943e-05,1.4285516605772013,-6.666046717085303e-05,1.2896735876031813
2013-12-30,149.31130981445312,-0.00016348440859415003,0.5012178536059011,0.5472866231541027,0.0,1.2922723293625575,0.0,0.0,-0.0,1.1512886239665343,-0.00016348440859415003,1.4283181146538257,-0.00021126637750842238,1.28940112293616
2013-12-31,150.01800537109375,0.004733034339587716,0.45756582888534325,0.5427872490422415,0.0,1.349027912610083,0.0,0.0,0.0,1.1512886239665343,0.004733034339587716,1.4350783933383375,0.00638499543544586,1.297633943220566
2014-01-02,148.5802764892578,-0.009583708824014048,0.3665621101200145,0.5229175124710354,0.0,1.3995459558637557,0.0,0.0,-0.0,1.1512886239665343,-0.009583708824014048,1.421325019876949,-0.01341284092682465,1.2802289855589004
2014-01-03,148.55589294433594,-0.00016411024059193036,0.345374919799184,0.5200984590957032,0.0,1.213726482683023,0.0,0.0,-0.0,1.1512886239665343,-0.00016411024059193036,1.4210917658859776,-0.0001991849450859083,1.2799739832187145
2014-01-06,148.12542724609375,-0.0028976682762997807,0.6824421232558251,0.6368318733730075,0.0,1.2738071204978716,0.0,0.0,-0.0,1.1512886239665343,-0.0028976682762997807,1.416973913358259,-0.0036910704831914546,1.275249509030003
2014-01-07,149.03515625,0.006141612691485054,0.7810121779004113,0.6734245815493386,0.0,1.3127360014415428,0.0,0.0,0.0,1.1512886239665343,0.006141612691485054,1.4256764183280435,0.008062316087022722,1.2855309736616234
2014-01-08,149.06761169433594,0.00021777039158132894,2.015220421200919,1.0927080806980012,0.0,1.3186014003358602,0.0,0.0,0.0,1.1512886239665343,0.00021777039158132894,1.4259868884399312,0.00028715234329082897,1.2859001168930833
2014-01-09,149.16510009765625,0.0006539878261431209,2.4586812434397842,1.2401325081673926,0.0,1.3847757323787824,0.0,0.0,0.0,1.1512886239665343,0.0006539878261431209,1.4269194665052105,0.000905626470914148,1.2870646620778934
2014-01-10,149.57125854492188,0.0027228785218507134,2.478845438518725,1.2498400468156678,0.0,1.4555787099897775,0.0,0.0,0.0,1.1512886239665343,0.0027228785218507134,1.4308047948729683,0.003963364006294334,1.2921657678333462
2014-01-13,147.5811767578125,-0.013305241972752957,2.383272647372621,1.2311980320380524,0.0,1.521380217941164,0.0,0.0,-0.0,1.1512886239665343,-0.013305241972752957,1.4117675908614082,-0.020242331932266815,1.2660093194493514
2014-01-14,149.18948364257812,0.010897777888063231,2.3231253872561375,1.230999350997636,0.0,1.1776826134819802,0.0,0.0,0.0,1.1512886239665343,0.010897777888063231,1.427152720496182,0.012834123544360442,1.282257439463476
2014-01-15,149.99363708496094,0.005390148305019826,3.046740628378629,1.5032842930338859,0.0,1.08473876301581,0.0,0.0,0.0,1.1512886239665343,0.005390148305019826,1.434845285313569,0.005846902804858971,1.2897546740828263
2014-01-16,149.79867553710938,-0.0012997987890721596,2.881135155471707,1.4604058878326547,0.0,1.1164336544586142,0.0,0.0,-0.0,1.1512886239665343,-0.0012997987890721596,1.4329802751492124,-0.0014511391121447125,1.2878830606301932
2014-01-17,149.16510009765625,-0.004229512959186166,2.8060817646795186,1.4467638356568089,0.0,1.1655209805124207,0.0,0.0,-0.0,1.1512886239665343,-0.004229512959186166,1.4269194665052107,-0.00492958609128065,1.2815343302073146
2014-01-21,149.60369873046875,0.0029403569100638904,2.8891979351682444,1.4855287950844496,0.0,1.1872547700285154,0.0,0.0,0.0,1.1512886239665343,0.0029403569100638904,1.431115119018654,0.0034909527670596604,1.2860081060234339
2014-01-22,149.70123291015625,0.0006519503228541446,2.8378168447158956,1.4717160742763689,0.0,1.2391001003505322,0.0,0.0,0.0,1.1512886239665343,0.0006519503228541446,1.4320481349825396,0.0008078317104721324,1.2870469841514036
2014-01-23,148.47467041015625,-0.008193402794058002,2.6697953019980822,1.4162673202364766,0.0,1.3026726936290438,0.0,0.0,-0.0,1.1512886239665343,-0.008193402794058002,1.420314787792148,-0.010673322087723272,1.2733099171475228
2014-01-24,145.30677795410156,-0.02133624844765436,2.1957323014221046,1.25254503582394,0.0,1.2314286078873278,0.0,0.0,-0.0,1.1512886239665343,-0.02133624844765436,1.3900105986059372,-0.026274066723433166,1.2398548874247797
2014-01-27,144.59202575683594,-0.0049189184931992536,0.8512605878882518,0.781644263192772,0.0,0.8734012584805104,0.0,0.0,-0.0,1.1512886239665343,-0.0049189184931992536,1.3831732497667115,-0.004296189602323284,1.2345282357490357
2014-01-28,145.4530029296875,0.0059545273561592005,0.6866282097228691,0.7347525965643424,0.0,0.9135236947745465,0.0,0.0,0.0,1.1512886239665343,0.0059545273561592005,1.391409392720755,0.005439601831034665,1.2412435778006803
2014-01-29,144.055908203125,-0.00960512810614067,0.7717528764633279,0.780160566972162,0.0,0.9147155384062114,0.0,0.0,-0.0,1.1512886239665343,-0.00960512810614067,1.3780447272555847,-0.008785959927069098,1.2303380614663917
2014-01-30,145.58302307128906,0.010600848567840604,0.7388858002741401,0.7799858672688714,0.0,0.9194981154443505,0.0,0.0,0.0,1.1512886239665343,0.010600848567840604,1.3926531707289322,0.009747460280240377,1.2423307328518032
2014-01-31,144.7301025390625,-0.005858653806144032,0.37851585915937846,0.6653208704371617,0.0,0.864743635628654,0.0,0.0,-0.0,1.1512886239665343,-0.005858653806144032,1.3844940979296025,-0.005066233592214642,1.2360367951603888
2014-02-03,141.472900390625,-0.022505353698332287,0.12077431977091635,0.5862696464677983,0.0,0.8961092059700874,0.0,0.0,-0.0,1.1512886239665343,-0.022505353698332287,1.3533355685624433,-0.020167254632688515,1.211109326377017
2014-02-04,142.46388244628906,0.007004748279902495,-1.1041229143872044,0.13156269091263528,0.0,0.7409877510396619,0.0,0.0,0.0,1.1512886239665343,0.007004748279902495,1.362815343558462,0.00519043267452389,1.2173955077970646
2014-02-05,142.28518676757812,-0.0012543226791416062,-1.173305631768205,0.11478202685139537,0.0,0.7401041555261341,0.0,0.0,-0.0,1.1512886239665343,-0.0012543226791416062,1.3611059333655544,-0.0009283294272033765,1.2162653637226315
2014-02-06,144.16146850585938,0.013186767933517585,-0.3174959472970009,0.45030992177485973,0.0,0.7774351098691883,0.0,0.0,0.0,1.1512886239665343,0.013186767933517585,1.3790545214417798,0.010251856377213733,1.2287343415480956
2014-02-07,145.94851684570312,0.012396157991211965,0.6056007424012257,0.8113976235761431,0.0,0.7283874924877696,0.0,0.0,0.0,1.1512886239665343,0.012396157991211965,1.3961494991680672,0.00902920643570111,1.2398288375725686
2014-02-10,146.21652221679688,0.0018363007510182605,0.14191920607586894,0.6370963221929501,0.0,0.7091740304425619,0.0,0.0,0.0,1.1512886239665343,0.0018363007510182605,1.3987132495419232,0.001302256804704323,1.2414434131129661
2014-02-11,147.81674194335938,0.010944178553158546,0.33883475950066355,0.7189205338809534,0.0,0.7448050053951734,0.0,0.0,0.0,1.1512886239665343,0.010944178553158546,1.4140210170895786,0.00815127896633099,1.251562764694164
2014-02-12,147.88983154296875,0.0004944609023880275,0.13481866634269934,0.6445068961516819,0.0,0.744227135639422,0.0,0.0,0.0,1.1512886239665343,0.0004944609023880275,1.4147201951976844,0.00036799122106992557,1.2520233288041895
2014-02-13,148.6533966064453,0.005163066693024909,0.09698716134693086,0.6352344699975755,0.0,0.7820642726389075,0.0,0.0,0.0,1.1512886239665343,0.005163066693024909,1.4220244899174592,0.004037849997866695,1.2570788111997304
2014-02-14,149.47373962402344,0.005518494943979935,-0.09373687035671807,0.5665386971671148,0.0,0.8159102461153136,0.0,0.0,0.0,1.1512886239665343,0.005518494943979935,1.4298719248752845,0.004502596567928782,1.2627389299406544
2014-02-18,149.65245056152344,0.0011956008991915734,0.08808785685324594,0.6418399855959815,0.0,0.8506711397692793,0.0,0.0,0.0,1.1512886239665343,0.0011956008991915734,1.431581481034394,0.001017063179624471,1.2640232152117754
2014-02-19,148.66152954101562,-0.006621482085924391,-0.12904025000039,0.5640299590434807,0.0,0.8938705129845255,0.0,0.0,-0.0,1.1512886239665343,-0.006621482085924391,1.4221022899031837,-0.005918747588863081,1.2565417808544737
2014-02-20,149.53875732421875,0.005900839214499687,0.08382007094919075,0.6511042784288222,0.0,0.8942650958478465,0.0,0.0,0.0,1.1512886239665343,0.005900839214499687,1.4304938868624741,0.005276914545737294,1.263172444455191
2014-02-21,149.36817932128906,-0.0011406942653660046,-0.036232881958952134,0.6066253227539353,0.0,0.9258066360137658,0.0,0.0,-0.0,1.1512886239665343,-0.0011406942653660046,1.428862130689089,-0.0010560623205386945,1.2618384556322593
2014-02-24,150.19664001464844,0.005546433632141801,0.034769881242421974,0.6416127946015814,0.0,0.9677374368183425,0.0,0.0,0.0,1.1512886239665343,0.005546433632141801,1.4367872196664366,0.005367491466651955,1.2686113627751587
2014-02-25,150.13983154296875,-0.0003782273137011849,-0.024062269623794208,0.6268017101453318,0.0,1.0031095955164935,0.0,0.0,-0.0,1.1512886239665343,-0.0003782273137011849,1.436243787495982,-0.0003794034476600855,1.2681300472503811
2014-02-26,150.14796447753906,5.416906684074796e-05,-0.06449911371754524,0.6203028815122953,0.0,1.0503312775743205,0.0,0.0,0.0,1.1512886239665343,5.416906684074796e-05,1.4363215874817064,5.6895465179851565e-05,1.2682021980993279
2014-02-27,150.93580627441406,0.005247102747056198,-0.008913110873912444,0.6530885276854839,0.0,1.1018089083569438,0.0,0.0,0.0,1.1512886239665343,0.005247102747056198,1.4438581144290377,0.005781304549770711,1.2755340612372288
2014-02-28,151.31759643554688,0.0025294870087928523,0.001729955593781085,0.6641987500559136,0.0,1.1406751176444594,0.0,0.0,0.0,1.1512886239665343,0.0025294870087928523,1.447510334772026,0.0028853228913349183,1.279214388862794
2014-03-03,150.25350952148438,-0.007032142587037105,-0.09149313042117235,0.6320405519758369,0.0,1.1984461817977512,0.0,0.0,-0.0,1.1512886239665343,-0.007032142587037105,1.4373312357016992,-0.008427644433291978,1.2684336248395074
2014-03-04,152.365478515625,0.014056037698331636,-0.6646281860159604,0.4038696196559508,0.0,1.1506645532256345,0.0,0.0,0.0,1.1512886239665343,0.014056037698331636,1.457534417735712,0.016173784338273448,1.288948996735076
2014-03-05,152.50357055664062,0.0009063210535675825,-1.2966772348334814,0.1542968982080579,0.5,1.0240399225365895,0.5,0.0001,0.0003640544707443137,1.1517077557372064,0.0009063210535675825,1.4588554118648052,0.0009281089414886274,1.2901452818240686
2014-03-06,152.85279846191406,0.0022899654348993437,-1.2425730538495685,0.16197979875284613,0.5,1.0748043008244474,0.0,0.0,0.0012306323490845704,1.153125084558108,0.0022899654348993437,1.4621961403324915,0.002461264698169141,1.2933206708617317
2014-03-07,152.91773986816406,0.00042486239639361045,-1.6702620555920067,-0.031163524741202826,0.5,1.1299256381798521,0.0,0.0,0.0002400314571918358,1.153401870852479,0.00042486239639361045,1.4628173724886706,0.0004800629143836716,1.2939415461522183
2014-03-10,152.83656311035156,-0.0005308524562452899,-1.5517636624779492,0.005780399764439806,0.5,1.1840214221928327,0.0,0.0,-0.0003142703401090533,1.1530393908542438,-0.0005308524562452899,1.4620408322934466,-0.0006285406802181066,1.2931282512526374
2014-03-11,152.08116149902344,-0.004942545134194787,-1.3032235504513388,0.10193428632275083,0.5,1.2352769628509592,0.0,0.0,-0.0030527060710609615,1.1495195005056105,-0.004942545134194787,1.4548146294918005,-0.006105412142121923,1.2852331703261186
2014-03-12,152.12179565429688,0.0002671873023123439,-1.365500574562354,0.0654034313734846,0.5,1.227442509145327,0.0,0.0,0.0001639785263810172,1.1497079970193496,0.0002671873023123439,1.4552033374880189,0.0003279570527620344,1.285654671608771
2014-03-13,150.41595458984375,-0.011213653225141562,-1.023176384503822,0.20409058088792245,0.5,1.2892466223393464,0.0,0.0,-0.007228582272299239,1.1413972381737747,-0.011213653225141562,1.4388851918893597,-0.014457164544598477,1.2670677504737913
2014-03-14,149.99363708496094,-0.0028076642935545015,-0.7922651718628586,0.29569107948294887,0.5,1.1308815396255714,0.0,0.0,-0.0015875678595233284,1.1395851926035014,-0.0028076642935545015,1.4348452853135676,-0.003175135719046657,1.2630446384008098
2014-03-17,151.35008239746094,0.009043352363885093,-0.8116176065271716,0.27960524209400994,0.5,1.1795627053261928,0.0,0.0,0.0053336005897811605,1.1456632848588773,0.009043352363885093,1.4478210968163174,0.010667201179562321,1.2765177896573987
2014-03-18,152.4304656982422,0.007138306657435756,-0.8963136731538057,0.23657853393166398,0.5,1.1238397979525105,0.0,0.0,0.00401115655580783,1.1502587196546874,0.007138306657435756,1.4581560877904973,0.00802231311161566,1.286758415058578
2014-03-19,151.61814880371094,-0.0053290980304380176,-0.8388706835735888,0.2548795656621627,0.5,1.1277522555472714,0.0,0.0,-0.003004951161929498,1.1468022483785416,-0.0053290980304380176,1.4503854310549817,-0.006009902323858996,1.2790251226696723
2014-03-20,152.50357055664062,0.005839813768442559,-1.1160515880495048,0.15010699386802445,0.5,1.1339649458457708,0.0,0.0,0.0033110720518406763,1.150599393252136,0.005839813768442559,1.4588554118648052,0.0066221441036813525,1.2874950113442196
2014-03-21,151.91204833984375,-0.003878743393599282,-0.8445817299420142,0.28722313423575313,0.5,1.155801461940115,0.0,0.0,-0.0022415286424063065,1.1480202917562259,-0.003878743393599282,1.453196886073818,-0.004483057284812613,1.2817230974544531
2014-03-24,151.28379821777344,-0.00413561747692881,-1.0280209054349,0.20976732000523504,0.5,1.1822572482410885,0.0,0.0,-0.002444681869025804,1.1452137473636956,-0.00413561747692881,1.4471870196343526,-0.004889363738051608,1.275456287019536
2014-03-25,152.0017852783203,0.004745961358752604,-1.1967363881045152,0.13921445432999027,0.5,1.2106577433264882,0.0,0.0,0.0028728674342510707,1.1485037946437535,0.004745961358752604,1.4540553133084255,0.0057457348685021415,1.2827847206811145
2014-03-26,150.9084930419922,-0.007192627601881552,-1.116751353592207,0.17594887816054433,0.5,1.2390169006256297,0.0,0.0,-0.004455893579318818,1.143386183959377,-0.007192627601881552,1.4435968349272608,-0.008911787158637635,1.271352816280052
2014-03-27,150.59036254882812,-0.002108101981215471,-1.3124293352931815,0.08836318361343116,0.5,1.2086244446920857,0.0,0.0,-0.0012739517932004172,1.1419295650800014,-0.002108101981215471,1.4405535855794742,-0.0025479035864008344,1.2681135318798713
2014-03-28,151.33279418945312,0.004930140468878186,-1.216360305262615,0.13169493290724094,0.5,1.2646683804189234,0.0,0.0,0.0031174963810069833,1.1454895263665033,0.004930140468878186,1.4476557171093272,0.006234992762013967,1.2760202105725542
2014-03-31,152.57284545898438,0.008194200577429589,-0.92090532632049,0.26600631585439416,0.5,1.2800982008001636,0.0,0.0,0.005244690708081639,1.1514972646416426,0.008194200577429589,1.4595180984223837,0.010489381416163278,1.2894048732559826
2014-04-01,153.58456420898438,0.006631053821906763,-0.2816201243635952,0.5524307226953151,0.5,1.2354099908241731,0.0,0.0,0.004096035070638216,1.156213837821359,0.006631053821906763,1.4691962414870694,0.008192070141276432,1.2999677684181994
2014-04-02,154.09848022460938,0.00334614365884911,-0.41222836146353714,0.49128443135401495,0.0,1.2452657622834413,0.5,0.0001,-0.0001,1.1560982164375768,0.00334614365884911,1.4741123831741263,0.00416683813404664,1.3053845236886759
2014-04-03,153.8945770263672,-0.0013232005789088896,0.03356443766574557,0.6810074617075202,0.5,1.302804067733679,0.5,0.0001,-0.0009619355483150302,1.154986124465842,-0.0013232005789088896,1.4721618368153335,-0.0017238710966300604,1.3031342090383007
2014-04-04,152.0751953125,-0.01182226007584053,-0.076615353541996,0.6188020201480334,0.0,1.3522149734656774,0.5,0.0001,-0.0001,1.1548706258533954,-0.01182226007584053,1.4547575567067756,-0.01598623709475704,1.2823019966063258
2014-04-07,150.39456176757812,-0.011051332477123088,-0.4379970448596424,0.44272585376232665,0.0,1.1394862088434834,0.0,0.0,-0.0,1.1548706258533954,-0.011051332477123088,1.4386805472740019,-0.01259284094702585,1.2661541715170086
2014-04-08,151.01458740234375,0.004122659938487816,-0.33943390893044345,0.47662473198641697,0.5,1.057630168265044,0.5,0.0001,0.0020801247622212124,1.1572729008393952,0.004122659938487816,1.44461173793053,0.0043602495244424245,1.2716749196412362
2014-04-09,152.63819885253906,0.01075135507187519,-0.16151789250352877,0.5466658227352658,0.5,1.0846704033432681,0.0,0.0,0.005830838321148777,1.1640207720176365,0.01075135507187519,1.4601432716660199,0.011661676642297555,1.286504781348212
2014-04-10,149.43190002441406,-0.021005874363222432,-0.630928191570927,0.31771030122870514,0.5,1.0156908902571584,0.0,0.0,-0.010667737616305706,1.1516033038418227,-0.021005874363222432,1.429471685549099,-0.021335475232611412,1.259056590449121
2014-04-11,148.08563232421875,-0.009009238990974167,-0.633343119328444,0.3079754245555781,0.5,0.7863716206607773,0.0,0.0,-0.0035423049331263106,1.1475239737776193,-0.009009238990974167,1.4165932335031566,-0.007084609866252621,1.250136665706255
2014-04-14,149.25238037109375,0.007878874057954066,-0.4346373345818044,0.39202426029367715,0.5,0.8023507681978108,0.0,0.0,0.003160810326466624,1.1511510794038036,0.007878874057954066,1.427754393181278,0.006321620652933248,1.2580395554711727
2014-04-15,150.2802734375,0.00688694588220673,-0.3743933263271977,0.4083102249096267,0.5,0.7990401682416236,0.0,0.0,0.002751473198194711,1.1543184407458562,0.00688694588220673,1.4375872604202002,0.005502946396389422,1.264962479709468
2014-04-16,151.85494995117188,0.010478264895670275,-0.476252600726351,0.3493335891986774,0.5,0.8106720580408318,0.0,0.0,0.004247218283835012,1.15922108313276,0.010478264895670275,1.452650680545524,0.008494436567670023,1.2757076232538427
2014-04-17,152.0670623779297,0.0013968094344374293,-0.4551226749995525,0.34856653990505576,0.5,0.7989834048054839,0.0,0.0,0.0005580137788956198,1.1598679444699345,0.0013968094344374293,1.4546797567210519,0.0011160275577912395,1.2771313481170783
2014-04-21,152.5973663330078,0.003487303212053705,-0.5604515664822056,0.28666337817170245,0.5,0.8396738775628669,0.0,0.0,0.0014640987051512877,1.1615661056255795,0.003487303212053705,1.4597526661091746,0.0029281974103025753,1.2808710408232509
2014-04-22,153.29086303710938,0.004544617779235871,-0.42951676933278193,0.33664165419332137,0.5,0.8784384067172328,0.0,0.0,0.001996083400565384,1.1638846884476781,0.004544617779235871,1.4663866840288613,0.003992166801130768,1.2859844916689551
2014-04-23,152.93185424804688,-0.0023420103582794116,-0.8136513924766025,0.1385683357532128,0.5,0.915463055076636,0.0,0.0,-0.0010720119788057984,1.1626369901197136,-0.0023420103582794116,1.4629523912256228,-0.002144023957611597,1.2832273101096998
2014-04-24,153.24188232421875,0.0020272302176433943,-0.4540087517069331,0.3057824718185647,0.5,0.9533101345529518,0.0,0.0,0.000966289555775717,1.1637604341004248,0.0020272302176433943,1.465918132520089,0.001932579111551434,1.2857072484045902
2014-04-25,151.98541259765625,-0.008199257980296415,-0.3945569978323107,0.3248564694977959,0.5,1.0012711235029625,0.0,0.0,-0.0041048401249110114,1.1589833835747456,-0.008199257980296415,1.4538986915735623,-0.008209680249822023,1.2751520030003098
2014-04-28,152.466796875,0.0031673057901819845,-0.5883550306024361,0.21981485016849542,0.5,0.981600644988798,0.0,0.0,0.0015545147032596952,1.1607850402853461,0.0031673057901819845,1.4585036333177213,0.0031090294065193903,1.27911648807542
2014-04-29,153.1766357421875,0.0046556947593610065,-0.480172230692153,0.26453771942396304,0.5,1.024153022767686,0.0,0.0,0.002384071930441625,1.163552435317167,0.0046556947593610065,1.4652939810398675,0.00476814386088325,1.2852154995053915
2014-04-30,153.63340759277344,0.0029819942732958182,-0.41575149061634953,0.2870023082898071,0.5,1.0595456259489575,0.0,0.0,0.0015797794944377122,1.1653905915951839,0.0029819942732958182,1.4696634793000232,0.0031595589888754245,1.2892762136894957
2014-05-01,153.64984130859375,0.00010696707231727665,-0.3321178823591069,0.3167360704466675,0.5,1.1089365488147906,0.0,0.0,5.9309848006171445e-05,1.1654597107340392,0.00010696707231727665,1.4698206848996955,0.00011861969601234289,1.2894291472420396
2014-05-02,153.42950439453125,-0.0014340197958289114,-0.30081442692713445,0.3202256468520204,0.5,1.1647299703916705,0.0,0.0,-0.0008351229171684386,1.1644864086205686,-0.0014340197958289114,1.4677129329412306,-0.0016702458343368773,1.287275483580186
2014-05-05,153.72325134277344,0.0019145401622808755,0.0358145340155307,0.48221982531305635,0.5,1.216243421214918,0.0,0.0,0.0011642734385129282,1.1658421892156348,0.0019145401622808755,1.4705229282980457,0.0023285468770258564,1.2902729648873486
2014-05-06,152.3851776123047,-0.00870443292592804,0.022387743003024596,0.4629091700412325,0.5,1.2763346651069574,0.0,0.0,-0.005554884741730169,1.1593660702274955,-0.00870443292592804,1.457722860102636,-0.011109769483460338,1.2759383296767093
2014-05-07,153.28265380859375,0.005889524232943533,0.33578508513908645,0.6198423011122997,0.5,1.1951503537643842,0.0,0.0,0.003519433485253188,1.1634463819967207,0.005889524232943533,1.4663081542121261,0.007038866970506376,1.2849194898418737
